id,code,name,definition,source_id/id,system
body_110677008,"110677008","Left occipital and temporal lobes, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110678003,"110678003","Fusiform gyrus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110679006,"110679006","Temporal and parietal lobes, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110680009,"110680009","Right temporal and parietal lobes, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110681008,"110681008","Left temporal and parietal lobes, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110682001,"110682001","Right basal ganglia","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110683006,"110683006","Left basal ganglia","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110684000,"110684000","Structure of paratenial nucleus of thalamus (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110685004,"110685004","Thalamus, pulvinar and geniculate bodies, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110686003,"110686003","Pons and cerebellum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110687007,"110687007","Juxtarestiform body","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110688002,"110688002","Spinal cord and nerve roots (combined site) (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110689005,"110689005","Spinal cord and medulla, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110690001,"110690001","Spinal cord and meninges, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110691002,"110691002","Spinal cord and optic nerve, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110692009,"110692009","Fasciculus sulcomarginalis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110693004,"110693004","Ventral primary division of four upper cervical nerves","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110694005,"110694005","Thoracic nerve medial mammary branches","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110695006,"110695006","Dorsal digital nerves of foot","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110696007,"110696007","Structure of internal carotid plexus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110697003,"110697003","Cavernous plexus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110698008,"110698008","Pulmonary plexus of thoracic sympathetic nervous system","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110699000,"110699000","Subserosal plexus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110700004,"110700004","Vitreous and retina, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110701000,"110701000","Choroid and retina, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110703002,"110703002","Conjunctiva and cornea, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110704008,"110704008","Eye and lacrimal gland, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110705009,"110705009","Conjunctiva and lacrimal sac, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110706005,"110706005","Lacrimal sac and nose, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110707001,"110707001","Pyramidal muscle of auricle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110708006,"110708006","Middle ear and mastoid cells (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110709003,"110709003","Mucous gland of Eustachian tube","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110710008,"110710008","Endolymphatic sac and subarachnoid space, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110711007,"110711007","Hematopoietic and reticuloendothelial systems, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110712000,"110712000","Thorax, mediastinum and diaphragm, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110713005,"110713005","Structure of abdomen, peritoneum and retroperitoneum (combined site)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110714004,"110714004","Upper and lower extremities, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110715003,"110715003","Both upper and lower extremities, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110716002,"110716002","Upper extremity and shoulder, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110717006,"110717006","Right upper extremity and shoulder, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110718001,"110718001","Left upper extremity and shoulder, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110719009,"110719009","Right lower extremity and pelvic tissues, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110720003,"110720003","Left lower extremity and pelvic tissues, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110721004,"110721004","Nasopharynx and esophagus, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110722006,"110722006","Larynx and trachea, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110723001,"110723001","Larynx, trachea and bronchus, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110724007,"110724007","Larynx and pharynx, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110725008,"110725008","Trachea and esophagus, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110726009,"110726009","Trachea and bronchus, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110727000,"110727000","Trachea and skin, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110728005,"110728005","Trachea and aorta, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110729002,"110729002","Bronchus and pleura, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110730007,"110730007","Bronchus and esophagus, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110731006,"110731006","Bronchus and liver, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110732004,"110732004","Bronchus and skin of thorax, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110733009,"110733009","Bronchus and abdominal viscera, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110734003,"110734003","Bronchus and aorta, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110735002,"110735002","Bronchus and alveolus, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110736001,"110736001","Bronchus and lung, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110737005,"110737005","Pleura and pleura, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110738000,"110738000","Pleura and pericardium, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110739008,"110739008","Pleura and peritoneum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110740005,"110740005","Pleura and diaphragm, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110741009,"110741009","Pleura and liver, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110742002,"110742002","Pleura and chest wall, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110743007,"110743007","Pericardium and pericardium, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110744001,"110744001","Pericardium and mediastinum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110745000,"110745000","Heart and lung, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110747008,"110747008","Blood vessel and blood vessel, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110748003,"110748003","Artery and vein, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110749006,"110749006","Artery and artery, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110750006,"110750006","Iliac and femoral arteries, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110751005,"110751005","Femoral artery and femoral artery, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110752003,"110752003","Carotid artery and carotid artery, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110753008,"110753008","Vertebral and basilar arteries, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110754002,"110754002","Aorta and aorta, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110755001,"110755001","Aorta and coronary artery, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110756000,"110756000","Aorta and pulmonary artery, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110757009,"110757009","Aorta and femoral artery, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110758004,"110758004","Aorta and iliac artery, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110759007,"110759007","Aorta and duodenum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110760002,"110760002","Aorta and left ventricle, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110761003,"110761003","Femoral and iliac veins, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110762005,"110762005","Femoral and popliteal arteries, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110763000,"110763000","Vein and vein, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110764006,"110764006","Portal vein and inferior vena cava, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110765007,"110765007","Portal vein and splenic vein, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110766008,"110766008","Lip, oral cavity and pharynx, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110767004,"110767004","Gallbladder and duodenum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110768009,"110768009","Esophagus and duodenum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110769001,"110769001","Esophagus and stomach, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110770000,"110770000","Esophagus and jejunum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110771001,"110771001","Esophagus and aorta, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110772008,"110772008","Esophagus and esophagus, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110773003,"110773003","Stomach and jejunum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110774009,"110774009","Stomach and colon, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110775005,"110775005","Stomach and duodenum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110776006,"110776006","Pyloric antrum and duodenum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110777002,"110777002","Stomach and small intestine, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110778007,"110778007","Stomach and stomach, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110779004,"110779004","Small intestine and small intestine, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110780001,"110780001","Small intestine and colon, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110781002,"110781002","Duodenum and common bile duct, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110782009,"110782009","Duodenum and ileum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110783004,"110783004","Duodenum and jejunum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110784005,"110784005","Duodenum and duodenum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110785006,"110785006","Duodenum and colon, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110786007,"110786007","Ileum and colon, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110787003,"110787003","Jejunum and colon, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110788008,"110788008","Jejunum and jejunum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110789000,"110789000","Ileum and rectum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110790009,"110790009","Ileum and vagina, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110791008,"110791008","Ileum and cecum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110792001,"110792001","Ileum and transverse colon, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110793006,"110793006","Ileum and sigmoid colon, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110794000,"110794000","Ileum and ileum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110795004,"110795004","Jejunum and cecum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110796003,"110796003","Colon and colon, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110797007,"110797007","Colon and rectum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110798002,"110798002","Colon and cecum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110799005,"110799005","Cecum and sigmoid colon, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110800009,"110800009","Colon and sigmoid colon, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110801008,"110801008","Sigmoid colon and sigmoid colon, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110802001,"110802001","Rectum and vagina, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110803006,"110803006","Rectum and urinary bladder, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110804000,"110804000","Anus and rectum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110805004,"110805004","Liver and peritoneum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110806003,"110806003","Liver and kidney (combined site) (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110807007,"110807007","Liver and adrenal gland, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110808002,"110808002","Liver and diaphragm, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110809005,"110809005","Liver and gallbladder, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110810000,"110810000","Liver and spleen, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110811001,"110811001","Liver and intestine, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110812008,"110812008","Gallbladder and intestine, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110813003,"110813003","Gallbladder and jejunum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110814009,"110814009","Gallbladder, stomach and duodenum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110815005,"110815005","Gallbladder and stomach, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110816006,"110816006","Bile duct and intestine, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110817002,"110817002","Bile duct and liver, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110818007,"110818007","Bile duct and stomach, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110819004,"110819004","Bile duct and jejunum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110820005,"110820005","Pancreas and duodenum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110821009,"110821009","Pancreas and stomach, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110822002,"110822002","Pancreas and jejunum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110823007,"110823007","Ureter and skin, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110824001,"110824001","Ureter and pelvis, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110825000,"110825000","Ureter and ileum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110826004,"110826004","Ureter and sigmoid colon, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110827008,"110827008","Ureter and small intestine, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110828003,"110828003","Ureter and ureter, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110829006,"110829006","Ureter and duodenum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110830001,"110830001","Ureter and cecum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110831002,"110831002","Ureter and colon, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110832009,"110832009","Ureter and vulva, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110833004,"110833004","Ureter and vagina, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110834005,"110834005","Urinary bladder and vagina, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110835006,"110835006","Urinary bladder and cervix, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110836007,"110836007","Urinary bladder and ureter, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110837003,"110837003","Urinary bladder and urethra, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110838008,"110838008","Urinary bladder and small intestine, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110839000,"110839000","Urinary bladder and ileum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110840003,"110840003","Urinary bladder and colon, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110841004,"110841004","Urinary bladder and cecum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110842006,"110842006","Urinary bladder and sigmoid colon, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110843001,"110843001","Urinary bladder and perineum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110844007,"110844007","Urinary bladder and skin, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110845008,"110845008","Urethra and rectum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110846009,"110846009","Urethra and vulva, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110847000,"110847000","Urethra and vagina, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110848005,"110848005","Urethra and scrotum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110849002,"110849002","Urethra and perineum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110850002,"110850002","Fallopian tube, broad ligament, parametrium and parovarian region, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110851003,"110851003","Fallopian tubes and abdominal wall, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110852005,"110852005","Prostate and urinary bladder, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110853000,"110853000","Cranium and face, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110854006,"110854006","Mother and fetus, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110855007,"110855007","Jejunum and skin, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110856008,"110856008","Jejunum and abdominal wall, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110857004,"110857004","Ileum and skin, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110858009,"110858009","Ileum and abdominal wall, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110859001,"110859001","Esophagus and thoracic wall, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110860006,"110860006","Esophagus and abdominal wall, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110861005,"110861005","Esophagus, stomach and duodenum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110862003,"110862003","Stomach and skin, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110863008,"110863008","Stomach and abdominal wall, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110864002,"110864002","Duodenum and abdominal wall, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110865001,"110865001","Liver and abdominal wall, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110866000,"110866000","Renal pelvis and skin, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110867009,"110867009","Right renal pelvis and skin, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110868004,"110868004","Left renal pelvis and skin, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110869007,"110869007","Colon and skin, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110870008,"110870008","Colon and abdominal wall, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110871007,"110871007","Cecum and abdominal wall, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110872000,"110872000","Sigmoid colon and abdominal wall, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110873005,"110873005","Ureter and common iliac artery, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110874004,"110874004","Urinary bladder and abdominal wall, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110875003,"110875003","Rectum and skin, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110876002,"110876002","Rectum and abdominal wall, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110877006,"110877006","Rectum and supporting tissues of urinary bladder, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110878001,"110878001","Urethra and genital system, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110879009,"110879009","Urethra and male genital system, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110880007,"110880007","Urethra and female genital system, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110881006,"110881006","Urethra and urethral meatus, female, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110882004,"110882004","Urethra and urethral meatus, male to female sex-change, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110883009,"110883009","Urethra and dorsal skin of penis, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110884003,"110884003","Urethra and ventral skin of penis, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110885002,"110885002","Penis and vagina, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110886001,"110886001","Ovary and testis, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110887005,"110887005","Epididymis, vas deferens, spermatic cord and scrotum, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110888000,"110888000","Vulva, labia, clitoris and Bartholin's gland, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110889008,"110889008","Vagina and abdominal wall, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110890004,"110890004","Vagina, bladder and intestine, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110891000,"110891000","Uterus and abdominal wall, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110892007,"110892007","Parabasal body","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110972004,"110972004","Fetus and placenta, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110973009,"110973009","Placenta, umbilical cord and implantation site (combined site) (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110974003,"110974003","Placental fluids and spaces, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110975002,"110975002","Follicle of tooth","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110976001,"110976001","Fetal back and buttocks, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_110978000,"110978000","Spinal cord and peripheral nerve, CS","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_111013009,"111013009","Bite cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_111015002,"111015002","Traumatic scar","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_111016001,"111016001","Burn scar","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_111017005,"111017005","Injection site scar","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_112130006,"112130006","B lymphocyte","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_112633009,"112633009","Surgical wound","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_112634003,"112634003","Autoimplant","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_112657009,"112657009","Tadpole cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_112660002,"112660002","Target cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_112661003,"112661003","Hairy cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113174001,"113174001","Structure of cuticular layer of hair","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113179006,"113179006","Skin structure of nose","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113180009,"113180009","Skin structure of suprasternal notch","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113181008,"113181008","Skin structure of anterior axillary line","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113182001,"113182001","Skin structure of lower back","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113183006,"113183006","Skin structure of ring finger","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113184000,"113184000","Skin structure of lateral surface of second toe","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113185004,"113185004","Structure of skin between fourth and fifth toes (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113186003,"113186003","Subcutaneous tissue structure of perineum (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113187007,"113187007","Subcutaneous tissue structure of deltoid region (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113188002,"113188002","Subcutaneous tissue structure of lateral surface of thigh","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113189005,"113189005","Subcutaneous tissue structure of calf of leg","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113190001,"113190001","Structure of subcutaneous tissue between fourth and fifth toes (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113192009,"113192009","Skeletal system structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113193004,"113193004","Structure of long bone","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113194005,"113194005","Structure of wormian bone","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113195006,"113195006","Entire facet for seventh costal cartilage of sternum","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113196007,"113196007","Structure of third costal cartilage","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113197003,"113197003","Bone structure of rib","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113198008,"113198008","Tubercle of rib structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113199000,"113199000","Entire angle of fourth rib","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113200002,"113200002","Head of eleventh rib structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_113201003,"113201003","Entire angle of twelfth rib","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
